timestamp,accX,accY,accZ
1298165052,-0.89,-0.42,0.05
1298166991,-0.89,-0.42,0.05
1298168991,-0.92,-0.45,0.05
1298170990,-0.92,-0.45,0.05
1298172986,-0.92,-0.45,0.05
1298175101,-0.92,-0.45,0.05
1298176995,-0.92,-0.45,0.05
1298178992,-0.88,-0.44,0.06
1298180996,-0.88,-0.44,0.06
1298182992,-0.88,-0.44,0.06
1298184990,-0.88,-0.44,0.06
1298186992,-0.88,-0.44,0.06
1298188991,-0.89,-0.43,0.05
1298190990,-0.89,-0.43,0.05
1298192995,-0.89,-0.43,0.05
1298194997,-0.89,-0.43,0.05
1298196987,-0.89,-0.43,0.05
1298199015,-0.91,-0.44,0.04
1298201088,-0.91,-0.44,0.04
1298202993,-0.91,-0.44,0.04
1298205084,-0.91,-0.44,0.04
1298207031,-0.91,-0.44,0.04
1298209009,-0.89,-0.43,0.05
1298211012,-0.89,-0.43,0.05
1298213010,-0.89,-0.43,0.05
1298215010,-0.89,-0.43,0.05
1298217007,-0.89,-0.43,0.05
1298219010,-0.90,-0.44,0.06
1298220991,-0.90,-0.44,0.06
1298222991,-0.90,-0.44,0.06
1298225229,-0.90,-0.44,0.06
1298227032,-0.90,-0.44,0.06
1298228992,-0.90,-0.44,0.05
1298230991,-0.90,-0.44,0.05
1298232987,-0.90,-0.44,0.05
1298234991,-0.90,-0.44,0.05
1298236987,-0.90,-0.44,0.05
1298238986,-0.88,-0.45,0.06
1298240989,-0.88,-0.45,0.06
1298242987,-0.88,-0.45,0.06
1298245023,-0.88,-0.45,0.06
1298247014,-0.88,-0.45,0.06
1298249014,-0.89,-0.45,0.06
1298251122,-0.89,-0.45,0.06
1298253012,-0.89,-0.45,0.06
1298255016,-0.89,-0.45,0.06
1298257009,-0.89,-0.45,0.06
1298258991,-0.89,-0.45,0.07
1298260992,-0.89,-0.45,0.07
1298263049,-0.89,-0.45,0.07
1298265066,-0.89,-0.45,0.07
1298267029,-0.89,-0.45,0.07
1298268988,-0.89,-0.45,0.06
1298270991,-0.89,-0.45,0.06
1298272991,-0.89,-0.45,0.06
1298275104,-0.89,-0.45,0.06
1298276995,-0.89,-0.45,0.06
1298278994,-0.89,-0.45,0.06
1298280996,-0.89,-0.45,0.06
1298282989,-0.89,-0.45,0.06
1298285029,-0.89,-0.45,0.06
1298287009,-0.89,-0.45,0.06
1298289012,-0.90,-0.44,0.07
1298291016,-0.90,-0.44,0.07
1298293015,-0.90,-0.44,0.07
1298295018,-0.90,-0.44,0.07
1298297010,-0.90,-0.44,0.07
1298299012,-0.90,-0.44,0.07
1298301096,-0.89,-0.45,0.05
1298302984,-0.89,-0.45,0.05
1298304989,-0.89,-0.45,0.05
1298306987,-0.89,-0.45,0.05
1298308987,-0.89,-0.45,0.05
1298310990,-0.89,-0.44,0.06
1298312986,-0.89,-0.44,0.06
1298314986,-0.89,-0.44,0.06
1298316984,-0.89,-0.44,0.06
1298318990,-0.89,-0.44,0.06
1298320986,-0.89,-0.43,0.06
1298322990,-0.89,-0.43,0.06
1298325105,-0.89,-0.43,0.06
1298327019,-0.89,-0.43,0.06
1298329015,-0.89,-0.43,0.06
1298331009,-0.90,-0.43,0.06
1298333012,-0.90,-0.43,0.06
1298335012,-0.90,-0.43,0.06
1298337010,-0.90,-0.43,0.06
1298338986,-0.90,-0.43,0.06
1298340991,-0.90,-0.43,0.05
1298342991,-0.90,-0.43,0.05
1298344990,-0.90,-0.43,0.05
1298346987,-0.90,-0.43,0.05
1298348991,-0.90,-0.43,0.05
1298351083,-0.89,-0.43,0.06
1298352989,-0.89,-0.43,0.06
1298354987,-0.89,-0.43,0.06
1298356991,-0.89,-0.43,0.06
1298358995,-0.89,-0.43,0.06
1298360995,-0.91,-0.43,0.05
1298362990,-0.91,-0.43,0.05
1298365032,-0.91,-0.43,0.05
1298367065,-0.91,-0.43,0.05
1298369042,-0.91,-0.43,0.05
1298371019,-0.90,-0.43,0.06
1298373009,-0.90,-0.43,0.06
1298375123,-0.90,-0.43,0.06
1298377015,-0.90,-0.43,0.06
1298379012,-0.90,-0.43,0.06
1298381021,-0.89,-0.43,0.06
1298382987,-0.89,-0.43,0.06
1298384986,-0.89,-0.43,0.06
1298386991,-0.89,-0.43,0.06
1298388991,-0.89,-0.43,0.06
1298390991,-0.89,-0.43,0.05
1298392996,-0.89,-0.43,0.05
1298394998,-0.89,-0.43,0.05
1298396989,-0.89,-0.43,0.05
1298399017,-0.89,-0.43,0.05
1298401092,-0.90,-0.42,0.07
1298402989,-0.90,-0.42,0.07
1298405022,-0.90,-0.42,0.07
1298407014,-0.90,-0.42,0.07
1298409008,-0.90,-0.42,0.07
1298411010,-0.89,-0.43,0.06
1298413009,-0.89,-0.43,0.06
1298415006,-0.89,-0.43,0.06
1298417010,-0.89,-0.43,0.06
1298418991,-0.89,-0.43,0.06
1298420992,-0.90,-0.42,0.06
1298422989,-0.90,-0.42,0.06
1298425092,-0.90,-0.42,0.06
1298426995,-0.90,-0.42,0.06
1298428991,-0.90,-0.42,0.06
1298430992,-0.90,-0.43,0.06
1298432990,-0.90,-0.43,0.06
1298434987,-0.90,-0.43,0.06
1298436991,-0.90,-0.43,0.06
1298438991,-0.90,-0.43,0.06
1298440992,-0.89,-0.43,0.07
1298442992,-0.89,-0.43,0.07
1298445019,-0.89,-0.43,0.07
1298447010,-0.89,-0.43,0.07
1298449008,-0.89,-0.43,0.07
1298451108,-0.90,-0.43,0.07
1298453013,-0.90,-0.43,0.07
1298455048,-0.90,-0.43,0.07
1298457052,-0.90,-0.43,0.07
1298459016,-0.90,-0.43,0.07
1298461015,-0.90,-0.43,0.07
1298462992,-0.90,-0.43,0.07
1298465001,-0.90,-0.43,0.07
1298467028,-0.90,-0.43,0.07
1298469016,-0.90,-0.43,0.07
1298470987,-0.90,-0.43,0.07
1298472987,-0.90,-0.43,0.07
1298475099,-0.90,-0.43,0.07
1298476997,-0.90,-0.43,0.07
1298478993,-0.90,-0.43,0.07
1298480995,-0.90,-0.43,0.07
1298482989,-0.89,-0.43,0.06
1298485112,-0.89,-0.43,0.06
1298487024,-0.89,-0.43,0.06
1298489011,-0.89,-0.43,0.06
1298491012,-0.89,-0.43,0.06
1298493007,-0.90,-0.43,0.07
1298495015,-0.90,-0.43,0.07
1298497012,-0.90,-0.43,0.07
1298499013,-0.90,-0.43,0.07
1298501106,-0.90,-0.43,0.07
1298502989,-0.89,-0.44,0.05
1298504989,-0.89,-0.44,0.05
1298506989,-0.89,-0.44,0.05
1298508989,-0.89,-0.44,0.05
1298510989,-0.89,-0.44,0.05
1298512987,-0.89,-0.44,0.07
1298514990,-0.89,-0.44,0.07
1298516987,-0.89,-0.44,0.07
1298518986,-0.89,-0.44,0.07
1298520990,-0.89,-0.44,0.07
1298522987,-0.89,-0.45,0.05
1298525102,-0.89,-0.45,0.05
1298527019,-0.89,-0.45,0.05
1298529010,-0.89,-0.45,0.05
1298531017,-0.89,-0.45,0.05
1298533014,-0.90,-0.43,0.06
1298535010,-0.90,-0.43,0.06
1298537014,-0.90,-0.43,0.06
1298538992,-0.90,-0.43,0.06
1298540984,-0.90,-0.43,0.06
1298542992,-0.89,-0.43,0.05
