timestamp,accX,accY,accZ
1116609048,-0.92,-0.40,0.05
1116610993,-0.91,-0.40,0.05
1116612990,-0.91,-0.40,0.05
1116614989,-0.91,-0.40,0.05
1116616989,-0.91,-0.40,0.05
1116618992,-0.91,-0.40,0.05
1116621048,-0.91,-0.41,0.05
1116622990,-0.91,-0.41,0.05
1116625103,-0.91,-0.41,0.05
1116626998,-0.91,-0.41,0.05
1116628990,-0.91,-0.41,0.05
1116630991,-0.91,-0.41,0.05
1116632991,-0.91,-0.40,0.05
1116634987,-0.91,-0.40,0.05
1116636990,-0.91,-0.40,0.05
1116638991,-0.91,-0.40,0.05
1116640990,-0.91,-0.40,0.05
1116642987,-0.90,-0.41,0.05
1116644991,-0.90,-0.41,0.05
1116646990,-0.90,-0.41,0.05
1116649038,-0.90,-0.41,0.05
1116651139,-0.90,-0.41,0.05
1116653012,-0.91,-0.41,0.06
1116655010,-0.91,-0.41,0.06
1116657009,-0.91,-0.41,0.06
1116659011,-0.91,-0.41,0.06
1116661006,-0.91,-0.41,0.06
1116663006,-0.91,-0.40,0.06
1116664989,-0.91,-0.40,0.06
1116666992,-0.91,-0.40,0.06
1116668992,-0.91,-0.40,0.06
1116670992,-0.91,-0.40,0.06
1116672991,-0.91,-0.41,0.06
1116675090,-0.91,-0.41,0.06
1116677001,-0.91,-0.41,0.06
1116678995,-0.91,-0.41,0.06
1116680987,-0.91,-0.41,0.06
1116682990,-0.91,-0.41,0.06
1116684987,-0.91,-0.41,0.06
1116686987,-0.91,-0.41,0.06
1116689014,-0.91,-0.41,0.06
1116691011,-0.91,-0.41,0.06
1116693016,-0.91,-0.41,0.07
1116695013,-0.91,-0.41,0.07
1116697023,-0.91,-0.41,0.07
1116699046,-0.91,-0.41,0.07
1116701128,-0.91,-0.41,0.07
1116702992,-0.91,-0.40,0.06
1116704990,-0.91,-0.40,0.06
1116707003,-0.91,-0.40,0.06
1116709042,-0.91,-0.40,0.06
1116710992,-0.91,-0.40,0.06
1116712990,-0.91,-0.41,0.07
1116714985,-0.91,-0.41,0.07
1116716989,-0.91,-0.41,0.07
1116718989,-0.91,-0.41,0.07
1116720987,-0.91,-0.41,0.07
1116722986,-0.91,-0.41,0.07
1116725081,-0.91,-0.41,0.07
1116726996,-0.91,-0.41,0.07
1116729028,-0.91,-0.41,0.07
1116731014,-0.91,-0.41,0.07
1116733008,-0.91,-0.41,0.07
1116735019,-0.91,-0.41,0.07
1116737073,-0.91,-0.41,0.07
1116739036,-0.91,-0.41,0.07
1116741052,-0.91,-0.41,0.07
1116743009,-0.91,-0.41,0.06
1116745006,-0.91,-0.41,0.06
1116746989,-0.91,-0.41,0.06
1116748991,-0.91,-0.41,0.06
