timestamp,accX,accY,accZ
247668270,-0.06,-0.02,-0.76
247670192,-0.06,-0.02,-0.76
247672192,-0.06,-0.02,-0.76
247674190,-0.06,-0.02,-0.76
247676191,-0.05,-0.04,-0.76
247678190,-0.05,-0.04,-0.76
247680190,-0.05,-0.04,-0.76
247682191,-0.05,-0.04,-0.76
247684190,-0.05,-0.04,-0.76
247686191,-0.05,-0.04,-0.73
247688193,-0.05,-0.04,-0.73
247690193,-0.05,-0.04,-0.73
247692203,-0.05,-0.04,-0.73
247694192,-0.05,-0.04,-0.73
247696195,-0.05,-0.04,-0.72
247698193,-0.05,-0.04,-0.72
247700194,-0.05,-0.04,-0.72
247702202,-0.05,-0.04,-0.72
247704193,-0.05,-0.04,-0.72
247706195,-0.06,-0.08,-0.73
247708203,-0.06,-0.08,-0.73
247710202,-0.06,-0.08,-0.73
247712203,-0.06,-0.08,-0.73
247714192,-0.06,-0.08,-0.73
247716263,-0.07,-0.10,-0.76
247774276,-0.14,-0.17,-0.91
247776254,-0.14,-0.17,-0.91
247778245,-0.16,-0.22,-0.97
247780242,-0.16,-0.22,-0.97
247782245,-0.16,-0.22,-0.97
247784244,-0.16,-0.22,-0.97
247786243,-0.16,-0.22,-0.97
247788292,-0.18,-0.26,-1.00
247790362,-0.18,-0.26,-1.00
247792256,-0.18,-0.26,-1.00
247794212,-0.18,-0.26,-1.00
247796207,-0.18,-0.26,-1.00
247798207,-0.20,-0.27,-1.02
247800280,-0.20,-0.27,-1.02
247802240,-0.20,-0.27,-1.02
247804202,-0.20,-0.27,-1.02
247806202,-0.20,-0.27,-1.02
247808253,-0.21,-0.27,-1.04
247810207,-0.21,-0.27,-1.04
247812225,-0.21,-0.27,-1.04
247814268,-0.21,-0.27,-1.04
247816350,-0.21,-0.27,-1.04
247818248,-0.23,-0.30,-1.06
247820245,-0.23,-0.30,-1.06
247822243,-0.23,-0.30,-1.06
247824246,-0.23,-0.30,-1.06
247826246,-0.23,-0.30,-1.06
247828253,-0.24,-0.30,-1.08
247830277,-0.24,-0.30,-1.08
247832229,-0.24,-0.30,-1.08
247834204,-0.24,-0.30,-1.08
247836203,-0.24,-0.30,-1.08
247838216,-0.24,-0.30,-1.08
247840336,-0.24,-0.31,-1.10
247842244,-0.24,-0.31,-1.10
247844256,-0.24,-0.31,-1.10
247846206,-0.24,-0.31,-1.10
247848195,-0.24,-0.31,-1.10
247850202,-0.22,-0.30,-1.12
247852204,-0.22,-0.30,-1.12
247854261,-0.22,-0.30,-1.12
247856248,-0.22,-0.30,-1.12
247858246,-0.22,-0.30,-1.12
247860248,-0.20,-0.30,-1.13
247862340,-0.20,-0.30,-1.13
247864260,-0.20,-0.30,-1.13
247866350,-0.20,-0.30,-1.13
247868254,-0.20,-0.30,-1.13
247870254,-0.19,-0.29,-1.10
247872278,-0.19,-0.29,-1.10
247874228,-0.19,-0.29,-1.10
247876204,-0.19,-0.29,-1.10
247878204,-0.19,-0.29,-1.10
247880194,-0.16,-0.27,-1.05
247882195,-0.16,-0.27,-1.05
247884195,-0.16,-0.27,-1.05
247886203,-0.16,-0.27,-1.05
247888202,-0.16,-0.27,-1.05
247890193,-0.14,-0.24,-1.01
247892209,-0.14,-0.24,-1.01
247894263,-0.14,-0.24,-1.01
247896250,-0.14,-0.24,-1.01
247898244,-0.14,-0.24,-1.01
247900297,-0.13,-0.23,-0.99
247902268,-0.13,-0.23,-0.99
247904247,-0.13,-0.23,-0.99
247906244,-0.13,-0.23,-0.99
247908246,-0.13,-0.23,-0.99
247910272,-0.14,-0.18,-0.94
247912223,-0.14,-0.18,-0.94
247914204,-0.14,-0.18,-0.94
247916313,-0.14,-0.18,-0.94
247918203,-0.14,-0.18,-0.94
247920195,-0.14,-0.18,-0.94
