timestamp,accX,accY,accZ
96863282,-0.16,-0.28,-0.67
96865282,-0.16,-0.28,-0.67
96867214,-0.16,-0.28,-0.67
96869213,-0.16,-0.28,-0.67
96871213,-0.16,-0.26,-0.68
96873210,-0.16,-0.26,-0.68
96875211,-0.16,-0.26,-0.68
96877211,-0.16,-0.26,-0.68
96879209,-0.16,-0.26,-0.68
96881248,-0.16,-0.23,-0.71
96883225,-0.16,-0.23,-0.71
96885257,-0.16,-0.23,-0.71
96887211,-0.16,-0.23,-0.71
96889209,-0.16,-0.23,-0.71
96891298,-0.16,-0.27,-0.75
96893215,-0.16,-0.27,-0.75
96895215,-0.16,-0.27,-0.75
96897210,-0.16,-0.27,-0.75
96899215,-0.16,-0.27,-0.75
96901212,-0.16,-0.27,-0.77
96903214,-0.16,-0.27,-0.77
96905215,-0.16,-0.27,-0.77
96907212,-0.16,-0.27,-0.77
96909210,-0.16,-0.27,-0.77
96911214,-0.16,-0.27,-0.75
96969281,-0.07,-0.23,-0.62
96971256,-0.07,-0.23,-0.62
96973258,-0.06,-0.23,-0.51
96975255,-0.06,-0.23,-0.51
96977257,-0.06,-0.23,-0.51
96979262,-0.06,-0.23,-0.51
96981301,-0.06,-0.23,-0.51
96983278,-0.05,-0.22,-0.50
96985269,-0.05,-0.22,-0.50
96987246,-0.05,-0.22,-0.50
96989229,-0.05,-0.22,-0.50
96991364,-0.05,-0.22,-0.50
96993220,-0.05,-0.22,-0.55
96995222,-0.05,-0.22,-0.55
96997216,-0.05,-0.22,-0.55
96999238,-0.05,-0.22,-0.55
97001300,-0.05,-0.22,-0.55
97003224,-0.06,-0.23,-0.61
97005216,-0.06,-0.23,-0.61
97007214,-0.06,-0.23,-0.61
97009261,-0.06,-0.23,-0.61
97011255,-0.06,-0.23,-0.61
97013258,-0.08,-0.23,-0.59
97015357,-0.08,-0.23,-0.59
97017259,-0.08,-0.23,-0.59
97019253,-0.08,-0.23,-0.59
97021223,-0.08,-0.23,-0.59
97023289,-0.09,-0.25,-0.55
97025260,-0.09,-0.25,-0.55
97027215,-0.09,-0.25,-0.55
97029215,-0.09,-0.25,-0.55
97031211,-0.09,-0.25,-0.55
97033242,-0.09,-0.25,-0.55
97035261,-0.10,-0.25,-0.55
97037222,-0.10,-0.25,-0.55
97039214,-0.10,-0.25,-0.55
97041319,-0.10,-0.25,-0.55
97043219,-0.10,-0.25,-0.55
97045218,-0.11,-0.25,-0.57
97047219,-0.11,-0.25,-0.57
97049281,-0.11,-0.25,-0.57
97051260,-0.11,-0.25,-0.57
97053257,-0.11,-0.25,-0.57
97055258,-0.12,-0.23,-0.55
97057272,-0.12,-0.23,-0.55
97059344,-0.12,-0.23,-0.55
97061272,-0.12,-0.23,-0.55
97063255,-0.12,-0.23,-0.55
97065353,-0.15,-0.21,-0.49
97067228,-0.15,-0.21,-0.49
97069219,-0.15,-0.21,-0.49
97071214,-0.15,-0.21,-0.49
97073216,-0.15,-0.21,-0.49
97075216,-0.16,-0.21,-0.51
97077222,-0.16,-0.21,-0.51
97079221,-0.16,-0.21,-0.51
97081267,-0.16,-0.21,-0.51
97083279,-0.16,-0.21,-0.51
97085247,-0.17,-0.23,-0.62
97087215,-0.17,-0.23,-0.62
97089287,-0.17,-0.23,-0.62
97091383,-0.17,-0.23,-0.62
97093313,-0.17,-0.23,-0.62
97095275,-0.18,-0.25,-0.68
97097254,-0.18,-0.25,-0.68
97099268,-0.18,-0.25,-0.68
97101278,-0.18,-0.25,-0.68
97103260,-0.18,-0.25,-0.68
97105256,-0.21,-0.25,-0.66
97107263,-0.21,-0.25,-0.66
97109327,-0.21,-0.25,-0.66
97111237,-0.21,-0.25,-0.66
97113214,-0.21,-0.25,-0.66
97115326,-0.25,-0.37,-0.66
97117257,-0.25,-0.37,-0.66
97119213,-0.25,-0.37,-0.66
97121211,-0.25,-0.37,-0.66
97123209,-0.25,-0.37,-0.66
97125216,-0.25,-0.37,-0.66
97127218,-0.29,-0.42,-0.76
97129284,-0.29,-0.42,-0.76
97131257,-0.29,-0.42,-0.76
97133256,-0.29,-0.42,-0.76
97135290,-0.29,-0.42,-0.76
97137270,-0.32,-0.38,-0.86
97139256,-0.32,-0.38,-0.86
97141350,-0.32,-0.38,-0.86
97143258,-0.32,-0.38,-0.86
97145258,-0.32,-0.38,-0.86
97147289,-0.35,-0.34,-0.92
97149239,-0.35,-0.34,-0.92
97151211,-0.35,-0.34,-0.92
97153209,-0.35,-0.34,-0.92
97155264,-0.35,-0.34,-0.92
97157239,-0.39,-0.28,-0.97
97159217,-0.39,-0.28,-0.97
97161229,-0.39,-0.28,-0.97
97163211,-0.39,-0.28,-0.97
97165305,-0.39,-0.28,-0.97
97167220,-0.43,-0.26,-1.07
97169284,-0.43,-0.26,-1.07
97171259,-0.43,-0.26,-1.07
97173256,-0.43,-0.26,-1.07
97175257,-0.43,-0.26,-1.07
97177257,-0.51,-0.19,-1.15
97179257,-0.51,-0.19,-1.15
97181257,-0.51,-0.19,-1.15
97183219,-0.51,-0.19,-1.15
97185253,-0.51,-0.19,-1.15
97187294,-0.68,-0.14,-1.18
97189256,-0.68,-0.14,-1.18
97191364,-0.68,-0.14,-1.18
97193220,-0.68,-0.14,-1.18
97195218,-0.68,-0.14,-1.18
97197221,-0.80,-0.38,-1.32
97199228,-0.80,-0.38,-1.32
97201257,-0.80,-0.38,-1.32
97203215,-0.80,-0.38,-1.32
97205216,-0.80,-0.38,-1.32
97207214,-0.80,-0.38,-1.32
97209281,-0.87,-0.55,-1.56
97211254,-0.87,-0.55,-1.56
97213254,-0.87,-0.55,-1.56
97215357,-0.87,-0.55,-1.56
97217256,-0.87,-0.55,-1.56
97219257,-0.90,-0.56,-1.66
97221255,-0.90,-0.56,-1.66
97223221,-0.90,-0.56,-1.66
97225216,-0.90,-0.56,-1.66
97227220,-0.90,-0.56,-1.66
97229219,-0.87,-0.55,-1.56
97231219,-0.87,-0.55,-1.56
97233214,-0.87,-0.55,-1.56
97235215,-0.87,-0.55,-1.56
97237215,-0.87,-0.55,-1.56
97239216,-0.81,-0.54,-1.45
97241298,-0.81,-0.54,-1.45
97243220,-0.81,-0.54,-1.45
97245216,-0.81,-0.54,-1.45
97247212,-0.81,-0.54,-1.45
97249254,-0.75,-0.48,-1.38
97251258,-0.75,-0.48,-1.38
97253257,-0.75,-0.48,-1.38
97255255,-0.75,-0.48,-1.38
97257260,-0.75,-0.48,-1.38
97259256,-0.66,-0.39,-1.26
97261237,-0.66,-0.39,-1.26
97263220,-0.66,-0.39,-1.26
97265294,-0.66,-0.39,-1.26
97267219,-0.66,-0.39,-1.26
97269215,-0.57,-0.26,-1.07
97271216,-0.57,-0.26,-1.07
97273212,-0.57,-0.26,-1.07
97275219,-0.57,-0.26,-1.07
97277292,-0.57,-0.26,-1.07
97279251,-0.50,-0.18,-0.85
97281212,-0.50,-0.18,-0.85
97283213,-0.50,-0.18,-0.85
97285256,-0.50,-0.18,-0.85
97287226,-0.50,-0.18,-0.85
97289272,-0.50,-0.18,-0.85
97291354,-0.46,-0.20,-0.77
97293268,-0.46,-0.20,-0.77
97295280,-0.46,-0.20,-0.77
97297297,-0.46,-0.20,-0.77
97299277,-0.46,-0.20,-0.77
97301256,-0.45,-0.30,-0.82
97303255,-0.45,-0.30,-0.82
97305249,-0.45,-0.30,-0.82
97307211,-0.45,-0.30,-0.82
97309215,-0.45,-0.30,-0.82
97311214,-0.45,-0.40,-0.94
97313215,-0.45,-0.40,-0.94
97315314,-0.45,-0.40,-0.94
97317222,-0.45,-0.40,-0.94
97319215,-0.45,-0.40,-0.94
97321230,-0.45,-0.45,-1.00
97323324,-0.45,-0.45,-1.00
97325237,-0.45,-0.45,-1.00
97327214,-0.45,-0.45,-1.00
97329264,-0.45,-0.45,-1.00
97331280,-0.43,-0.49,-0.98
97333284,-0.43,-0.49,-0.98
97335255,-0.43,-0.49,-0.98
97337255,-0.43,-0.49,-0.98
97339274,-0.43,-0.49,-0.98
97341386,-0.38,-0.50,-0.91
97343258,-0.38,-0.50,-0.91
97345256,-0.38,-0.50,-0.91
97347216,-0.38,-0.50,-0.91
97349248,-0.38,-0.50,-0.91
97351322,-0.34,-0.45,-0.81
97353240,-0.34,-0.45,-0.81
97355211,-0.34,-0.45,-0.81
97357226,-0.34,-0.45,-0.81
97359264,-0.34,-0.45,-0.81
97361236,-0.29,-0.42,-0.80
97363214,-0.29,-0.42,-0.80
97365316,-0.29,-0.42,-0.80
97367219,-0.29,-0.42,-0.80
97369285,-0.29,-0.42,-0.80
97371406,-0.25,-0.41,-0.84
97373260,-0.25,-0.41,-0.84
97375258,-0.25,-0.41,-0.84
97377257,-0.25,-0.41,-0.84
97379259,-0.25,-0.41,-0.84
97381257,-0.25,-0.41,-0.84
97383227,-0.21,-0.29,-0.78
97385253,-0.21,-0.29,-0.78
97387229,-0.21,-0.29,-0.78
97389221,-0.21,-0.29,-0.78
97391411,-0.21,-0.29,-0.78
97393252,-0.17,-0.20,-0.64
97395226,-0.17,-0.20,-0.64
97397220,-0.17,-0.20,-0.64
97399219,-0.17,-0.20,-0.64
97401252,-0.17,-0.20,-0.64
97403231,-0.16,-0.20,-0.52
97405259,-0.16,-0.20,-0.52
97407222,-0.16,-0.20,-0.52
97409280,-0.16,-0.20,-0.52
97411255,-0.16,-0.20,-0.52
97413260,-0.20,-0.15,-0.48
97415370,-0.20,-0.15,-0.48
97417290,-0.20,-0.15,-0.48
97419255,-0.20,-0.15,-0.48
97421259,-0.20,-0.15,-0.48
97423259,-0.24,-0.23,-0.60
97425282,-0.24,-0.23,-0.60
97427263,-0.24,-0.23,-0.60
97429224,-0.24,-0.23,-0.60
97431220,-0.24,-0.23,-0.60
97433220,-0.29,-0.37,-0.79
97435221,-0.29,-0.37,-0.79
97437218,-0.29,-0.37,-0.79
97439220,-0.29,-0.37,-0.79
97441347,-0.29,-0.37,-0.79
97443379,-0.34,-0.37,-0.87
97445247,-0.34,-0.37,-0.87
97447217,-0.34,-0.37,-0.87
97449267,-0.34,-0.37,-0.87
97451296,-0.34,-0.37,-0.87
97453254,-0.37,-0.45,-0.89
97455261,-0.37,-0.45,-0.89
97457297,-0.37,-0.45,-0.89
97459272,-0.37,-0.45,-0.89
97461264,-0.37,-0.45,-0.89
97463262,-0.37,-0.45,-0.89
97465371,-0.39,-0.51,-0.93
97467277,-0.39,-0.51,-0.93
97469259,-0.39,-0.51,-0.93
97471234,-0.39,-0.51,-0.93
97473287,-0.39,-0.51,-0.93
97475241,-0.39,-0.48,-0.98
97477224,-0.39,-0.48,-0.98
97479222,-0.39,-0.48,-0.98
97481220,-0.39,-0.48,-0.98
97483253,-0.39,-0.48,-0.98
97485268,-0.37,-0.43,-0.97
97487223,-0.37,-0.43,-0.97
97489279,-0.37,-0.43,-0.97
97491369,-0.37,-0.43,-0.97
97493258,-0.37,-0.43,-0.97
97495260,-0.34,-0.30,-0.85
97497258,-0.34,-0.30,-0.85
97499260,-0.34,-0.30,-0.85
97501257,-0.34,-0.30,-0.85
97503222,-0.34,-0.30,-0.85
97505222,-0.30,-0.22,-0.72
97507220,-0.30,-0.22,-0.72
97509221,-0.30,-0.22,-0.72
97511221,-0.30,-0.22,-0.72
97513221,-0.30,-0.22,-0.72
97515303,-0.29,-0.13,-0.66
97517220,-0.29,-0.13,-0.66
97519226,-0.29,-0.13,-0.66
97521217,-0.29,-0.13,-0.66
97523222,-0.29,-0.13,-0.66
97525221,-0.27,-0.14,-0.64
97527221,-0.27,-0.14,-0.64
97529260,-0.27,-0.14,-0.64
97531256,-0.27,-0.14,-0.64
97533260,-0.27,-0.14,-0.64
97535261,-0.27,-0.18,-0.62
97537255,-0.27,-0.18,-0.62
97539258,-0.27,-0.18,-0.62
97541297,-0.27,-0.18,-0.62
97543223,-0.27,-0.18,-0.62
97545220,-0.27,-0.18,-0.62
97547221,-0.28,-0.19,-0.58
97549222,-0.28,-0.19,-0.58
97551251,-0.28,-0.19,-0.58
97553382,-0.28,-0.19,-0.58
97555242,-0.28,-0.19,-0.58
97557214,-0.28,-0.21,-0.57
97559223,-0.28,-0.21,-0.57
97561231,-0.28,-0.21,-0.57
97563221,-0.28,-0.21,-0.57
97565312,-0.28,-0.21,-0.57
97567229,-0.28,-0.20,-0.58
97569264,-0.28,-0.20,-0.58
97571259,-0.28,-0.20,-0.58
97573255,-0.28,-0.20,-0.58
97575265,-0.28,-0.20,-0.58
97577255,-0.27,-0.17,-0.58
97579256,-0.27,-0.17,-0.58
97581253,-0.27,-0.17,-0.58
97583231,-0.27,-0.17,-0.58
97585256,-0.27,-0.17,-0.58
97587220,-0.27,-0.13,-0.54
97589218,-0.27,-0.13,-0.54
97591303,-0.27,-0.13,-0.54
97593224,-0.27,-0.13,-0.54
97595220,-0.27,-0.13,-0.54
97597306,-0.27,-0.09,-0.48
97599254,-0.27,-0.09,-0.48
97601254,-0.27,-0.09,-0.48
97603223,-0.27,-0.09,-0.48
97605223,-0.27,-0.09,-0.48
97607222,-0.27,-0.08,-0.45
97609264,-0.27,-0.08,-0.45
97611256,-0.27,-0.08,-0.45
97613258,-0.27,-0.08,-0.45
97615357,-0.27,-0.08,-0.45
97617256,-0.27,-0.03,-0.42
97619255,-0.27,-0.03,-0.42
97621246,-0.27,-0.03,-0.42
97623222,-0.27,-0.03,-0.42
97625222,-0.27,-0.03,-0.42
97627220,-0.27,-0.03,-0.42
97629219,-0.28,-0.02,-0.46
97631344,-0.28,-0.02,-0.46
97633248,-0.28,-0.02,-0.46
97635220,-0.28,-0.02,-0.46
97637228,-0.28,-0.02,-0.46
97639218,-0.30,-0.09,-0.52
97641366,-0.30,-0.09,-0.52
97643217,-0.30,-0.09,-0.52
97645225,-0.30,-0.09,-0.52
97647216,-0.30,-0.09,-0.52
97649287,-0.34,-0.10,-0.53
97651256,-0.34,-0.10,-0.53
97653258,-0.34,-0.10,-0.53
97655299,-0.34,-0.10,-0.53
97657284,-0.34,-0.10,-0.53
97659262,-0.39,-0.10,-0.57
97661260,-0.39,-0.10,-0.57
97663277,-0.39,-0.10,-0.57
97665370,-0.39,-0.10,-0.57
97667276,-0.39,-0.10,-0.57
97669232,-0.41,-0.08,-0.70
97671219,-0.41,-0.08,-0.70
97673290,-0.41,-0.08,-0.70
97675238,-0.41,-0.08,-0.70
97677222,-0.41,-0.08,-0.70
97679218,-0.46,-0.05,-0.88
97681220,-0.46,-0.05,-0.88
97683220,-0.46,-0.05,-0.88
97685265,-0.46,-0.05,-0.88
97687265,-0.46,-0.05,-0.88
97689298,-0.50,-0.00,-0.99
97691370,-0.50,-0.00,-0.99
97693259,-0.50,-0.00,-0.99
97695259,-0.50,-0.00,-0.99
97697260,-0.50,-0.00,-0.99
97699286,-0.53,-0.00,-1.06
97701292,-0.53,-0.00,-1.06
97703297,-0.53,-0.00,-1.06
97705259,-0.53,-0.00,-1.06
97707256,-0.53,-0.00,-1.06
97709223,-0.55,-0.03,-1.11
97711288,-0.55,-0.03,-1.11
97713257,-0.55,-0.03,-1.11
97715329,-0.55,-0.03,-1.11
97717226,-0.55,-0.03,-1.11
97719275,-0.55,-0.03,-1.11
97721242,-0.58,-0.04,-1.14
97723218,-0.58,-0.04,-1.14
97725220,-0.58,-0.04,-1.14
97727219,-0.58,-0.04,-1.14
97729282,-0.58,-0.04,-1.14
97731256,-0.61,-0.09,-1.16
97733256,-0.61,-0.09,-1.16
97735257,-0.61,-0.09,-1.16
97737298,-0.61,-0.09,-1.16
97739275,-0.61,-0.09,-1.16
97741353,-0.68,-0.10,-1.10
97743254,-0.68,-0.10,-1.10
97745257,-0.68,-0.10,-1.10
97747271,-0.68,-0.10,-1.10
97749232,-0.68,-0.10,-1.10
97751210,-0.78,-0.07,-0.99
97753219,-0.78,-0.07,-0.99
97755254,-0.78,-0.07,-0.99
97757207,-0.78,-0.07,-0.99
97759208,-0.78,-0.07,-0.99
97761223,-0.89,-0.15,-1.05
97763206,-0.89,-0.15,-1.05
97765300,-0.89,-0.15,-1.05
97767218,-0.89,-0.15,-1.05
97769269,-0.89,-0.15,-1.05
97771252,-0.97,-0.22,-1.27
97773253,-0.97,-0.22,-1.27
97775352,-0.97,-0.22,-1.27
97777274,-0.97,-0.22,-1.27
97779273,-0.97,-0.22,-1.27
97781245,-1.03,-0.28,-1.54
97783249,-1.03,-0.28,-1.54
97785276,-1.03,-0.28,-1.54
97787249,-1.03,-0.28,-1.54
97789205,-1.03,-0.28,-1.54
97791318,-1.06,-0.27,-1.70
97793211,-1.06,-0.27,-1.70
97795219,-1.06,-0.27,-1.70
97797324,-1.06,-0.27,-1.70
97799231,-1.06,-0.27,-1.70
97801210,-1.06,-0.27,-1.70
97803205,-1.04,-0.22,-1.71
97805230,-1.04,-0.22,-1.71
97807256,-1.04,-0.22,-1.71
97809270,-1.04,-0.22,-1.71
97811254,-1.04,-0.22,-1.71
97813244,-1.00,-0.23,-1.61
97815291,-1.00,-0.23,-1.61
97817277,-1.00,-0.23,-1.61
97819247,-1.00,-0.23,-1.61
97821248,-1.00,-0.23,-1.61
97823247,-0.94,-0.18,-1.45
97825244,-0.94,-0.18,-1.45
97827207,-0.94,-0.18,-1.45
97829206,-0.94,-0.18,-1.45
97831278,-0.94,-0.18,-1.45
97833245,-0.87,-0.12,-1.30
97835204,-0.87,-0.12,-1.30
97837201,-0.87,-0.12,-1.30
97839195,-0.87,-0.12,-1.30
97841232,-0.87,-0.12,-1.30
97843207,-0.80,-0.11,-1.16
97845201,-0.80,-0.11,-1.16
97847206,-0.80,-0.11,-1.16
97849256,-0.80,-0.11,-1.16
97851252,-0.80,-0.11,-1.16
97853310,-0.75,-0.14,-1.05
97855263,-0.75,-0.14,-1.05
97857245,-0.75,-0.14,-1.05
97859244,-0.75,-0.14,-1.05
97861251,-0.75,-0.14,-1.05
97863248,-0.69,-0.21,-1.03
97865234,-0.69,-0.21,-1.03
97867210,-0.69,-0.21,-1.03
97869205,-0.69,-0.21,-1.03
97871203,-0.69,-0.21,-1.03
97873272,-0.64,-0.23,-1.02
97875242,-0.64,-0.23,-1.02
97877205,-0.64,-0.23,-1.02
97879203,-0.64,-0.23,-1.02
97881205,-0.64,-0.23,-1.02
97883209,-0.64,-0.23,-1.02
97885272,-0.58,-0.26,-1.01
97887203,-0.58,-0.26,-1.01
97889270,-0.58,-0.26,-1.01
97891270,-0.58,-0.26,-1.01
97893274,-0.58,-0.26,-1.01
97895272,-0.52,-0.29,-0.98
97897262,-0.52,-0.29,-0.98
97899248,-0.52,-0.29,-0.98
97901251,-0.52,-0.29,-0.98
97903247,-0.52,-0.29,-0.98
97905230,-0.46,-0.32,-0.91
97907207,-0.46,-0.32,-0.91
97909210,-0.46,-0.32,-0.91
97911212,-0.46,-0.32,-0.91
97913213,-0.46,-0.32,-0.91
97915246,-0.40,-0.29,-0.82
97917282,-0.40,-0.29,-0.82
97919231,-0.40,-0.29,-0.82
97921201,-0.40,-0.29,-0.82
97923202,-0.40,-0.29,-0.82
97925195,-0.34,-0.28,-0.76
97927210,-0.34,-0.28,-0.76
97929283,-0.34,-0.28,-0.76
97931270,-0.34,-0.28,-0.76
97933248,-0.34,-0.28,-0.76
97935251,-0.29,-0.27,-0.74
97937274,-0.29,-0.27,-0.74
97939260,-0.29,-0.27,-0.74
97941268,-0.29,-0.27,-0.74
97943250,-0.29,-0.27,-0.74
97945307,-0.25,-0.24,-0.70
97947257,-0.25,-0.24,-0.70
97949205,-0.25,-0.24,-0.70
97951217,-0.25,-0.24,-0.70
97953279,-0.25,-0.24,-0.70
97955220,-0.21,-0.23,-0.63
97957220,-0.21,-0.23,-0.63
97959256,-0.21,-0.23,-0.63
97961224,-0.21,-0.23,-0.63
97963205,-0.21,-0.23,-0.63
97965225,-0.21,-0.23,-0.63
97967203,-0.18,-0.23,-0.55
97969267,-0.18,-0.23,-0.55
97971248,-0.18,-0.23,-0.55
97973242,-0.18,-0.23,-0.55
97975246,-0.18,-0.23,-0.55
97977252,-0.16,-0.22,-0.51
