timestamp,accX,accY,accZ
112751271,-0.39,0.67,-0.55
112753210,-0.39,0.66,-0.50
112755219,-0.39,0.66,-0.50
112757256,-0.39,0.66,-0.50
112759212,-0.39,0.66,-0.50
112761230,-0.39,0.66,-0.50
112763211,-0.39,0.66,-0.50
112765296,-0.39,0.65,-0.54
112767216,-0.39,0.65,-0.54
112769251,-0.39,0.65,-0.54
112771215,-0.39,0.65,-0.54
112773217,-0.39,0.65,-0.54
112775281,-0.37,0.66,-0.60
112777212,-0.37,0.66,-0.60
112779215,-0.37,0.66,-0.60
112781210,-0.37,0.66,-0.60
112783211,-0.37,0.66,-0.60
112785218,-0.36,0.62,-0.61
112787228,-0.36,0.62,-0.61
112789217,-0.36,0.62,-0.61
112791292,-0.36,0.62,-0.61
112793212,-0.36,0.62,-0.61
112795219,-0.36,0.57,-0.59
112797212,-0.36,0.57,-0.59
112799210,-0.36,0.57,-0.59
112857301,-0.51,0.70,-0.45
112859277,-0.51,0.70,-0.45
112861260,-0.51,0.70,-0.45
112863256,-0.51,0.70,-0.45
112865356,-0.51,0.70,-0.45
112867257,-0.52,0.70,-0.54
112869271,-0.52,0.70,-0.54
112871258,-0.52,0.70,-0.54
112873376,-0.52,0.70,-0.54
112875269,-0.52,0.70,-0.54
112877252,-0.52,0.73,-0.60
112879221,-0.52,0.73,-0.60
112881216,-0.52,0.73,-0.60
112883223,-0.52,0.73,-0.60
112885289,-0.52,0.73,-0.60
112887227,-0.52,0.75,-0.59
112889214,-0.52,0.75,-0.59
112891320,-0.52,0.75,-0.59
112893215,-0.52,0.75,-0.59
112895211,-0.52,0.75,-0.59
112897262,-0.53,0.75,-0.56
112899259,-0.53,0.75,-0.56
112901254,-0.53,0.75,-0.56
112903258,-0.53,0.75,-0.56
112905258,-0.53,0.75,-0.56
112907254,-0.54,0.81,-0.58
112909217,-0.54,0.81,-0.58
112911220,-0.54,0.81,-0.58
112913217,-0.54,0.81,-0.58
112915300,-0.54,0.81,-0.58
112917217,-0.53,0.85,-0.61
112919223,-0.53,0.85,-0.61
112921216,-0.53,0.85,-0.61
112923216,-0.53,0.85,-0.61
112925270,-0.53,0.85,-0.61
112927287,-0.54,0.87,-0.58
112929232,-0.54,0.87,-0.58
112931216,-0.54,0.87,-0.58
112933213,-0.54,0.87,-0.58
112935213,-0.54,0.87,-0.58
112937263,-0.54,0.87,-0.58
112939256,-0.54,0.88,-0.53
112941352,-0.54,0.88,-0.53
112943257,-0.54,0.88,-0.53
112945255,-0.54,0.88,-0.53
112947255,-0.54,0.88,-0.53
112949216,-0.52,0.81,-0.51
112951216,-0.52,0.81,-0.51
112953212,-0.52,0.81,-0.51
112955221,-0.52,0.81,-0.51
112957231,-0.52,0.81,-0.51
112959223,-0.53,0.77,-0.52
112961252,-0.53,0.77,-0.52
112963218,-0.53,0.77,-0.52
112965298,-0.53,0.77,-0.52
112967223,-0.53,0.77,-0.52
112969255,-0.52,0.73,-0.59
112971216,-0.52,0.73,-0.59
112973211,-0.52,0.73,-0.59
112975216,-0.52,0.73,-0.59
112977260,-0.52,0.73,-0.59
112979256,-0.51,0.68,-0.68
112981257,-0.51,0.68,-0.68
112983253,-0.51,0.68,-0.68
112985253,-0.51,0.68,-0.68
112987257,-0.51,0.68,-0.68
112989216,-0.50,0.62,-0.71
112991306,-0.50,0.62,-0.71
112993216,-0.50,0.62,-0.71
112995220,-0.50,0.62,-0.71
112997220,-0.50,0.62,-0.71
112999224,-0.48,0.57,-0.64
113001215,-0.48,0.57,-0.64
113003222,-0.48,0.57,-0.64
113005214,-0.48,0.57,-0.64
113007218,-0.48,0.57,-0.64
113009220,-0.45,0.56,-0.58
113011219,-0.45,0.56,-0.58
113013217,-0.45,0.56,-0.58
113015275,-0.45,0.56,-0.58
113017259,-0.45,0.56,-0.58
113019260,-0.45,0.56,-0.58
113021254,-0.44,0.57,-0.56
113023257,-0.44,0.57,-0.56
113025272,-0.44,0.57,-0.56
113027255,-0.44,0.57,-0.56
113029257,-0.44,0.57,-0.56
113031217,-0.41,0.59,-0.55
113033211,-0.41,0.59,-0.55
113035219,-0.41,0.59,-0.55
113037230,-0.41,0.59,-0.55
113039218,-0.41,0.59,-0.55
113041314,-0.39,0.62,-0.53
113043229,-0.39,0.62,-0.53
113045259,-0.39,0.62,-0.53
113047216,-0.39,0.62,-0.53
113049212,-0.39,0.62,-0.53
113051219,-0.38,0.65,-0.49
113053218,-0.38,0.65,-0.49
113055211,-0.38,0.65,-0.49
113057258,-0.38,0.65,-0.49
113059262,-0.38,0.65,-0.49
113061257,-0.36,0.64,-0.45
113063272,-0.36,0.64,-0.45
113065356,-0.36,0.64,-0.45
113067264,-0.36,0.64,-0.45
113069279,-0.36,0.64,-0.45
113071256,-0.35,0.66,-0.39
113073215,-0.35,0.66,-0.39
113075215,-0.35,0.66,-0.39
113077219,-0.35,0.66,-0.39
113079220,-0.35,0.66,-0.39
113081215,-0.34,0.64,-0.36
113083216,-0.34,0.64,-0.36
113085215,-0.34,0.64,-0.36
113087219,-0.34,0.64,-0.36
113089219,-0.34,0.64,-0.36
113091306,-0.33,0.62,-0.35
113093219,-0.33,0.62,-0.35
113095214,-0.33,0.62,-0.35
113097261,-0.33,0.62,-0.35
113099256,-0.33,0.62,-0.35
113101349,-0.33,0.61,-0.34
113103244,-0.33,0.61,-0.34
113105188,-0.33,0.61,-0.34
113107188,-0.33,0.61,-0.34
113109189,-0.33,0.61,-0.34
113111187,-0.33,0.61,-0.34
113113191,-0.33,0.58,-0.34
113115293,-0.33,0.58,-0.34
113117209,-0.33,0.58,-0.34
113119191,-0.33,0.58,-0.34
113121188,-0.33,0.58,-0.34
113123269,-0.33,0.59,-0.32
113125244,-0.33,0.59,-0.32
113127189,-0.33,0.59,-0.32
113129189,-0.33,0.59,-0.32
113131191,-0.33,0.59,-0.32
113133188,-0.34,0.56,-0.32
113135188,-0.34,0.56,-0.32
113137188,-0.34,0.56,-0.32
113139189,-0.34,0.56,-0.32
113141291,-0.34,0.56,-0.32
113143189,-0.34,0.57,-0.34
113145188,-0.34,0.57,-0.34
114053291,-0.55,1.02,-0.69
114055288,-0.63,1.02,-0.63
114057264,-0.63,1.02,-0.63
114059250,-0.63,1.02,-0.63
114061252,-0.63,1.02,-0.63
114063243,-0.63,1.02,-0.63
114065273,-0.74,1.15,-0.69
114067250,-0.74,1.15,-0.69
114069245,-0.74,1.15,-0.69
114071214,-0.74,1.15,-0.69
114073289,-0.74,1.15,-0.69
114075228,-0.82,1.23,-0.73
114077202,-0.82,1.23,-0.73
114079202,-0.82,1.23,-0.73
114081203,-0.82,1.23,-0.73
114083203,-0.82,1.23,-0.73
114085254,-0.87,1.14,-0.71
114087253,-0.87,1.14,-0.71
114089205,-0.87,1.14,-0.71
114091234,-0.87,1.14,-0.71
114093273,-0.87,1.14,-0.71
114095253,-0.89,1.18,-0.71
114097247,-0.89,1.18,-0.71
114099251,-0.89,1.18,-0.71
114101304,-0.89,1.18,-0.71
114103263,-0.89,1.18,-0.71
114105247,-0.89,1.30,-0.80
114107245,-0.89,1.30,-0.80
114109243,-0.89,1.30,-0.80
114111203,-0.89,1.30,-0.80
114113204,-0.89,1.30,-0.80
114115230,-0.85,1.43,-0.90
114117206,-0.85,1.43,-0.90
114119202,-0.85,1.43,-0.90
114121206,-0.85,1.43,-0.90
114123206,-0.85,1.43,-0.90
114125246,-0.79,1.45,-0.88
114127278,-0.79,1.45,-0.88
114129219,-0.79,1.45,-0.88
114131205,-0.79,1.45,-0.88
114133263,-0.79,1.45,-0.88
114135304,-0.79,1.45,-0.88
114137271,-0.73,1.33,-0.76
114139246,-0.73,1.33,-0.76
114141262,-0.73,1.33,-0.76
114143261,-0.73,1.33,-0.76
114145274,-0.73,1.33,-0.76
114147268,-0.66,1.30,-0.73
114149253,-0.66,1.30,-0.73
114151205,-0.66,1.30,-0.73
114153218,-0.66,1.30,-0.73
114155293,-0.66,1.30,-0.73
114157231,-0.62,1.14,-0.81
114159211,-0.62,1.14,-0.81
114161222,-0.62,1.14,-0.81
114163194,-0.62,1.14,-0.81
114165229,-0.62,1.14,-0.81
114167206,-0.58,0.96,-0.86
114169243,-0.58,0.96,-0.86
114171204,-0.58,0.96,-0.86
114173270,-0.58,0.96,-0.86
114175245,-0.58,0.96,-0.86
114177243,-0.53,0.85,-0.84
114179247,-0.53,0.85,-0.84
114181246,-0.53,0.85,-0.84
114183241,-0.53,0.85,-0.84
114185207,-0.53,0.85,-0.84
114187206,-0.48,0.72,-0.84
114189207,-0.48,0.72,-0.84
114191253,-0.48,0.72,-0.84
114193317,-0.48,0.72,-0.84
114195229,-0.48,0.72,-0.84
114197203,-0.42,0.63,-0.82
114199204,-0.42,0.63,-0.82
114201204,-0.42,0.63,-0.82
114203215,-0.42,0.63,-0.82
114205252,-0.42,0.63,-0.82
114207202,-0.35,0.58,-0.77
114209201,-0.35,0.58,-0.77
114211203,-0.35,0.58,-0.77
114213274,-0.35,0.58,-0.77
114215274,-0.35,0.58,-0.77
114217245,-0.35,0.58,-0.77
114219245,-0.27,0.55,-0.73
114221243,-0.27,0.55,-0.73
114223244,-0.27,0.55,-0.73
114225245,-0.27,0.55,-0.73
114227205,-0.27,0.55,-0.73
114229204,-0.20,0.54,-0.66
114231212,-0.20,0.54,-0.66
114233207,-0.20,0.54,-0.66
114235210,-0.20,0.54,-0.66
114237203,-0.20,0.54,-0.66
114239206,-0.16,0.53,-0.57
114241225,-0.16,0.53,-0.57
114243204,-0.16,0.53,-0.57
114245204,-0.16,0.53,-0.57
114247206,-0.16,0.53,-0.57
114249203,-0.11,0.50,-0.52
114251207,-0.11,0.50,-0.52
114253250,-0.11,0.50,-0.52
114255247,-0.11,0.50,-0.52
114257243,-0.11,0.50,-0.52
114259248,-0.06,0.45,-0.48
114261252,-0.06,0.45,-0.48
114263243,-0.06,0.45,-0.48
114265216,-0.06,0.45,-0.48
114267263,-0.06,0.45,-0.48
114269265,-0.04,0.44,-0.52
114271205,-0.04,0.44,-0.52
114273246,-0.04,0.44,-0.52
114275202,-0.04,0.44,-0.52
114277203,-0.04,0.44,-0.52
114279207,-0.00,0.43,-0.56
114281207,-0.00,0.43,-0.56
114283203,-0.00,0.43,-0.56
114285209,-0.00,0.43,-0.56
114287256,-0.00,0.43,-0.56
114289205,0.01,0.47,-0.53
114291240,0.01,0.47,-0.53
114293274,0.01,0.47,-0.53
114295280,0.01,0.47,-0.53
114297247,0.01,0.47,-0.53
114299245,0.01,0.47,-0.53
114301316,0.02,0.49,-0.46
114303267,0.02,0.49,-0.46
114305249,0.02,0.49,-0.46
114307244,0.02,0.49,-0.46
114309271,0.02,0.49,-0.46
114311260,0.02,0.50,-0.38
114313234,0.02,0.50,-0.38
114315304,0.02,0.50,-0.38
114317215,0.02,0.50,-0.38
114319206,0.02,0.50,-0.38
114321205,0.01,0.54,-0.34
114323210,0.01,0.54,-0.34
114325205,0.01,0.54,-0.34
114327204,0.01,0.54,-0.34
114329207,0.01,0.54,-0.34
114331309,-0.01,0.56,-0.34
114333273,-0.01,0.56,-0.34
114335248,-0.01,0.56,-0.34
114337260,-0.01,0.56,-0.34
114339272,-0.01,0.56,-0.34
114341284,-0.04,0.54,-0.41
114343248,-0.04,0.54,-0.41
114345251,-0.04,0.54,-0.41
114347274,-0.04,0.54,-0.41
114349260,-0.04,0.54,-0.41
114351244,-0.08,0.48,-0.42
114353205,-0.08,0.48,-0.42
114355269,-0.08,0.48,-0.42
114357252,-0.08,0.48,-0.42
114359216,-0.08,0.48,-0.42
114361224,-0.12,0.40,-0.35
114363240,-0.12,0.40,-0.35
114365358,-0.12,0.40,-0.35
114367212,-0.12,0.40,-0.35
114369204,-0.12,0.40,-0.35
114371204,-0.17,0.32,-0.31
114373289,-0.17,0.32,-0.31
114375263,-0.17,0.32,-0.31
114377246,-0.17,0.32,-0.31
114379243,-0.17,0.32,-0.31
114381249,-0.20,0.29,-0.35
114383314,-0.20,0.29,-0.35
114385263,-0.20,0.29,-0.35
114387243,-0.20,0.29,-0.35
114389243,-0.20,0.29,-0.35
114391237,-0.20,0.29,-0.35
114393221,-0.23,0.27,-0.42
114395248,-0.23,0.27,-0.42
114397286,-0.23,0.27,-0.42
114399220,-0.23,0.27,-0.42
114401208,-0.23,0.27,-0.42
114403205,-0.25,0.25,-0.48
114405202,-0.25,0.25,-0.48
114407203,-0.25,0.25,-0.48
114409203,-0.25,0.25,-0.48
114411206,-0.25,0.25,-0.48
114413258,-0.25,0.26,-0.49
114415270,-0.25,0.26,-0.49
114417243,-0.25,0.26,-0.49
114419244,-0.25,0.26,-0.49
114421284,-0.25,0.26,-0.49
114423268,-0.26,0.28,-0.51
114425253,-0.26,0.28,-0.51
114427246,-0.26,0.28,-0.51
114429206,-0.26,0.28,-0.51
114431204,-0.26,0.28,-0.51
114433206,-0.25,0.32,-0.54
114435203,-0.25,0.32,-0.54
114437206,-0.25,0.32,-0.54
114439280,-0.25,0.32,-0.54
114441252,-0.25,0.32,-0.54
114443203,-0.23,0.34,-0.60
114445203,-0.23,0.34,-0.60
114447230,-0.23,0.34,-0.60
114449255,-0.23,0.34,-0.60
114451203,-0.23,0.34,-0.60
114453266,-0.24,0.38,-0.58
114455249,-0.24,0.38,-0.58
114457246,-0.24,0.38,-0.58
114459254,-0.24,0.38,-0.58
114461312,-0.24,0.38,-0.58
114463266,-0.26,0.42,-0.52
114465272,-0.26,0.42,-0.52
114467243,-0.26,0.42,-0.52
114469234,-0.26,0.42,-0.52
114471219,-0.26,0.42,-0.52
114473290,-0.26,0.42,-0.52
114475251,-0.30,0.46,-0.48
114477205,-0.30,0.46,-0.48
114479205,-0.30,0.46,-0.48
114481209,-0.30,0.46,-0.48
114483255,-0.30,0.46,-0.48
114485203,-0.36,0.59,-0.50
114487207,-0.36,0.59,-0.50
114489205,-0.36,0.59,-0.50
114491230,-0.36,0.59,-0.50
114493286,-0.36,0.59,-0.50
114495257,-0.42,0.72,-0.57
114497275,-0.42,0.72,-0.57
114499252,-0.42,0.72,-0.57
114501245,-0.42,0.72,-0.57
114503252,-0.42,0.72,-0.57
114505287,-0.48,0.85,-0.63
114507263,-0.48,0.85,-0.63
114509247,-0.48,0.85,-0.63
114511229,-0.48,0.85,-0.63
114513204,-0.48,0.85,-0.63
114515227,-0.54,0.98,-0.71
114517210,-0.54,0.98,-0.71
114519203,-0.54,0.98,-0.71
114521203,-0.54,0.98,-0.71
114523207,-0.54,0.98,-0.71
114525203,-0.60,1.02,-0.80
114527212,-0.60,1.02,-0.80
114529206,-0.60,1.02,-0.80
114531206,-0.60,1.02,-0.80
114533250,-0.60,1.02,-0.80
114535250,-0.65,1.07,-0.84
114537252,-0.65,1.07,-0.84
114539244,-0.65,1.07,-0.84
114541346,-0.65,1.07,-0.84
114543266,-0.65,1.07,-0.84
114545243,-0.71,1.01,-0.84
114547246,-0.71,1.01,-0.84
114549205,-0.71,1.01,-0.84
114551204,-0.71,1.01,-0.84
114553208,-0.71,1.01,-0.84
114555202,-0.71,1.01,-0.84
114557213,-0.75,1.01,-0.84
114559288,-0.75,1.01,-0.84
114561236,-0.75,1.01,-0.84
114563206,-0.75,1.01,-0.84
114565227,-0.75,1.01,-0.84
114567209,-0.81,1.08,-0.90
114569262,-0.81,1.08,-0.90
114571243,-0.81,1.08,-0.90
114573268,-0.81,1.08,-0.90
114575268,-0.81,1.08,-0.90
114577248,-0.81,1.15,-1.05
114579252,-0.81,1.15,-1.05
114581267,-0.81,1.15,-1.05
114583261,-0.81,1.15,-1.05
114585246,-0.81,1.15,-1.05
114587243,-0.76,1.19,-1.15
114589244,-0.76,1.19,-1.15
114591258,-0.76,1.19,-1.15
114593292,-0.76,1.19,-1.15
114595229,-0.76,1.19,-1.15
114597203,-0.68,1.25,-1.16
114599214,-0.68,1.25,-1.16
114601241,-0.68,1.25,-1.16
114603205,-0.68,1.25,-1.16
114605202,-0.68,1.25,-1.16
114607203,-0.57,1.33,-1.11
114609203,-0.57,1.33,-1.11
114611203,-0.57,1.33,-1.11
114613290,-0.57,1.33,-1.11
114615342,-0.57,1.33,-1.11
114617272,-0.48,1.40,-1.03
114619246,-0.48,1.40,-1.03
114621249,-0.48,1.40,-1.03
114623269,-0.48,1.40,-1.03
114625262,-0.48,1.40,-1.03
114627244,-0.38,1.50,-0.95
114629242,-0.38,1.50,-0.95
114631204,-0.38,1.50,-0.95
114633224,-0.38,1.50,-0.95
114635266,-0.38,1.50,-0.95
114637207,-0.30,1.61,-0.80
114639203,-0.30,1.61,-0.80
114641240,-0.30,1.61,-0.80
114643208,-0.30,1.61,-0.80
114645257,-0.30,1.61,-0.80
114647205,-0.30,1.61,-0.80
114649194,-0.25,1.59,-0.59
114651195,-0.25,1.59,-0.59
114653273,-0.25,1.59,-0.59
114655247,-0.25,1.59,-0.59
114657245,-0.25,1.59,-0.59
114659248,-0.23,1.48,-0.45
114661253,-0.23,1.48,-0.45
114663247,-0.23,1.48,-0.45
114665270,-0.23,1.48,-0.45
114667207,-0.23,1.48,-0.45
114669207,-0.25,1.31,-0.48
114671203,-0.25,1.31,-0.48
114673245,-0.25,1.31,-0.48
114675295,-0.25,1.31,-0.48
114677255,-0.25,1.31,-0.48
114679205,-0.28,1.08,-0.67
114681207,-0.28,1.08,-0.67
114683203,-0.28,1.08,-0.67
114685229,-0.28,1.08,-0.67
114687254,-0.28,1.08,-0.67
114689211,-0.29,0.92,-0.78
114691243,-0.29,0.92,-0.78
114693273,-0.29,0.92,-0.78
114695254,-0.29,0.92,-0.78
114697246,-0.29,0.92,-0.78
114699245,-0.28,0.68,-0.74
114701249,-0.28,0.68,-0.74
114703270,-0.28,0.68,-0.74
114705247,-0.28,0.68,-0.74
114707244,-0.28,0.68,-0.74
114709206,-0.26,0.52,-0.63
114711203,-0.26,0.52,-0.63
114713207,-0.26,0.52,-0.63
114715343,-0.26,0.52,-0.63
114717297,-0.26,0.52,-0.63
114719235,-0.22,0.39,-0.58
114721206,-0.22,0.39,-0.58
114723206,-0.22,0.39,-0.58
114725203,-0.22,0.39,-0.58
114727203,-0.22,0.39,-0.58
114729265,-0.22,0.39,-0.58
114731225,-0.18,0.28,-0.59
114733265,-0.18,0.28,-0.59
114735249,-0.18,0.28,-0.59
114737246,-0.18,0.28,-0.59
114739254,-0.18,0.28,-0.59
114741326,-0.14,0.25,-0.59
114743260,-0.14,0.25,-0.59
114745246,-0.14,0.25,-0.59
114747243,-0.14,0.25,-0.59
114749250,-0.14,0.25,-0.59
114751258,-0.10,0.23,-0.57
114753206,-0.10,0.23,-0.57
114755207,-0.10,0.23,-0.57
114757203,-0.10,0.23,-0.57
114759216,-0.10,0.23,-0.57
114761256,-0.07,0.25,-0.52
114763203,-0.07,0.25,-0.52
114765303,-0.07,0.25,-0.52
114767215,-0.07,0.25,-0.52
114769203,-0.07,0.25,-0.52
114771202,-0.04,0.26,-0.54
114773275,-0.04,0.26,-0.54
114775314,-0.04,0.26,-0.54
114777265,-0.04,0.26,-0.54
114779243,-0.04,0.26,-0.54
114781246,-0.01,0.25,-0.53
114783274,-0.01,0.25,-0.53
114785270,-0.01,0.25,-0.53
114787259,-0.01,0.25,-0.53
114789245,-0.01,0.25,-0.53
114791239,0.00,0.25,-0.41
114793207,0.00,0.25,-0.41
114795203,0.00,0.25,-0.41
114797202,0.00,0.25,-0.41
114799205,0.00,0.25,-0.41
114801207,0.01,0.23,-0.28
114803218,0.01,0.23,-0.28
114805279,0.01,0.23,-0.28
114807245,0.01,0.23,-0.28
114809214,0.01,0.23,-0.28
114811223,0.01,0.23,-0.28
114813264,0.02,0.23,-0.25
114815271,0.02,0.23,-0.25
114817249,0.02,0.23,-0.25
114819255,0.02,0.23,-0.25
114821249,0.02,0.23,-0.25
114823243,0.02,0.27,-0.30
114825206,0.02,0.27,-0.30
114827203,0.02,0.27,-0.30
114829202,0.02,0.27,-0.30
114831206,0.02,0.27,-0.30
114833219,0.01,0.28,-0.37
114835287,0.01,0.28,-0.37
114837234,0.01,0.28,-0.37
114839203,0.01,0.28,-0.37
114841238,0.01,0.28,-0.37
114843203,0.00,0.28,-0.35
114845225,0.00,0.28,-0.35
114847250,0.00,0.28,-0.35
114849206,0.00,0.28,-0.35
114851204,0.00,0.28,-0.35
114853270,-0.02,0.28,-0.30
114855248,-0.02,0.28,-0.30
114857245,-0.02,0.28,-0.30
114859250,-0.02,0.28,-0.30
114861259,-0.02,0.28,-0.30
114863285,-0.05,0.29,-0.31
114865281,-0.05,0.29,-0.31
114867247,-0.05,0.29,-0.31
114869230,-0.05,0.29,-0.31
114871206,-0.05,0.29,-0.31
114873216,-0.08,0.32,-0.35
114875275,-0.08,0.32,-0.35
114877250,-0.08,0.32,-0.35
114879206,-0.08,0.32,-0.35
114881210,-0.08,0.32,-0.35
114883203,-0.11,0.32,-0.35
114885257,-0.11,0.32,-0.35
114887202,-0.11,0.32,-0.35
