timestamp,accX,accY,accZ
2493276129,-0.88,-0.48,0.08
2493277996,-0.88,-0.48,0.08
2493279987,-0.88,-0.48,0.08
2493281991,-0.88,-0.48,0.08
2493283987,-0.88,-0.48,0.08
2493285985,-0.86,-0.49,0.07
2493287990,-0.86,-0.49,0.07
2493289986,-0.86,-0.49,0.07
2493291986,-0.86,-0.49,0.07
2493293994,-0.86,-0.49,0.07
2493295995,-0.87,-0.49,0.07
2493297990,-0.87,-0.49,0.07
2493299987,-0.87,-0.49,0.07
2493302065,-0.87,-0.49,0.07
2493303994,-0.87,-0.49,0.07
2493305996,-0.86,-0.48,0.08
2493307984,-0.86,-0.48,0.08
2493309990,-0.86,-0.48,0.08
2493311990,-0.86,-0.48,0.08
2493313989,-0.86,-0.48,0.08
2493316039,-0.86,-0.50,0.07
2493318044,-0.86,-0.50,0.07
2493320013,-0.86,-0.50,0.07
2493322013,-0.86,-0.50,0.07
2493324009,-0.86,-0.50,0.07
2493326118,-0.87,-0.49,0.08
2493328012,-0.87,-0.49,0.08
2493330014,-0.87,-0.49,0.08
2493331987,-0.87,-0.49,0.08
2493333990,-0.87,-0.49,0.08
2493335990,-0.87,-0.50,0.08
2493337991,-0.87,-0.50,0.08
2493339991,-0.87,-0.50,0.08
2493342007,-0.87,-0.50,0.08
2493343991,-0.87,-0.50,0.08
2493345990,-0.87,-0.50,0.07
2493347986,-0.87,-0.50,0.07
2493349987,-0.87,-0.50,0.07
2493352091,-0.87,-0.50,0.07
2493353986,-0.87,-0.50,0.07
2493356022,-0.86,-0.50,0.06
2493358009,-0.86,-0.50,0.06
2493360010,-0.86,-0.50,0.06
2493362013,-0.86,-0.50,0.06
2493364013,-0.86,-0.50,0.06
2493366011,-0.86,-0.49,0.08
2493367997,-0.86,-0.49,0.08
2493369991,-0.86,-0.49,0.08
2493371990,-0.86,-0.49,0.08
2493374045,-0.86,-0.49,0.08
2493376103,-0.86,-0.49,0.07
2493377995,-0.86,-0.49,0.07
2493379987,-0.86,-0.49,0.07
2493381986,-0.86,-0.49,0.07
2493383993,-0.86,-0.49,0.07
2493385984,-0.86,-0.50,0.06
2493387987,-0.86,-0.50,0.06
2493389990,-0.86,-0.50,0.06
2493391990,-0.86,-0.50,0.06
2493393989,-0.86,-0.50,0.06
2493396027,-0.86,-0.49,0.07
2493398012,-0.86,-0.49,0.07
2493400008,-0.86,-0.49,0.07
2493402112,-0.86,-0.49,0.07
2493404048,-0.86,-0.49,0.07
2493406055,-0.87,-0.49,0.07
2493408018,-0.87,-0.49,0.07
2493410009,-0.87,-0.49,0.07
2493411991,-0.87,-0.49,0.07
2493413991,-0.87,-0.49,0.07
2493415991,-0.88,-0.49,0.07
2493417991,-0.88,-0.49,0.07
2493419990,-0.88,-0.49,0.07
2493421990,-0.88,-0.49,0.07
2493423992,-0.88,-0.49,0.07
2493426104,-0.86,-0.49,0.07
2493427998,-0.86,-0.49,0.07
2493429991,-0.86,-0.49,0.07
2493431992,-0.86,-0.49,0.07
2493433991,-0.86,-0.49,0.07
2493436021,-0.86,-0.49,0.07
2493438015,-0.86,-0.49,0.06
2493440016,-0.86,-0.49,0.06
2493442068,-0.86,-0.49,0.06
2493444050,-0.86,-0.49,0.06
2493446021,-0.86,-0.49,0.06
2493448016,-0.86,-0.49,0.07
2493450014,-0.86,-0.49,0.07
2493452108,-0.86,-0.49,0.07
2493453991,-0.86,-0.49,0.07
2493455985,-0.86,-0.49,0.07
2493457990,-0.86,-0.48,0.08
2493459989,-0.86,-0.48,0.08
2493461991,-0.86,-0.48,0.08
2493463990,-0.86,-0.48,0.08
2493465991,-0.86,-0.48,0.08
2493467987,-0.87,-0.49,0.07
2493469991,-0.87,-0.49,0.07
2493471987,-0.87,-0.49,0.07
2493474004,-0.87,-0.49,0.07
2493476111,-0.87,-0.49,0.07
2493478050,-0.87,-0.50,0.06
2493480010,-0.87,-0.50,0.06
2493482010,-0.87,-0.50,0.06
2493484015,-0.87,-0.50,0.06
2493486007,-0.87,-0.50,0.06
2493488008,-0.86,-0.49,0.07
2493490009,-0.86,-0.49,0.07
2493491991,-0.86,-0.49,0.07
2493493986,-0.86,-0.49,0.07
2493495995,-0.86,-0.49,0.07
2493497986,-0.86,-0.50,0.07
2493499989,-0.86,-0.50,0.07
2493502092,-0.86,-0.50,0.07
2493503998,-0.86,-0.50,0.07
2493505997,-0.86,-0.50,0.07
2493507987,-0.86,-0.49,0.07
2493509986,-0.86,-0.49,0.07
2493511985,-0.86,-0.49,0.07
2493513993,-0.86,-0.49,0.07
2493516019,-0.86,-0.49,0.07
2493518027,-0.86,-0.50,0.07
2493520028,-0.86,-0.50,0.07
2493521967,-0.86,-0.50,0.07
2493523961,-0.86,-0.50,0.07
2493526086,-0.86,-0.50,0.07
2493527984,-0.87,-0.49,0.07
2493529967,-0.87,-0.49,0.07
2493531965,-0.87,-0.49,0.07
2493533963,-0.87,-0.49,0.07
2493535966,-0.87,-0.49,0.07
2493537966,-0.87,-0.49,0.06
2493539968,-0.87,-0.49,0.06
2493542039,-0.87,-0.49,0.06
2493544049,-0.87,-0.49,0.06
2493546016,-0.87,-0.49,0.06
2493548012,-0.87,-0.49,0.06
2493550009,-0.87,-0.49,0.06
2493552126,-0.87,-0.49,0.06
2493554015,-0.87,-0.49,0.06
2493556011,-0.87,-0.49,0.06
2493558010,-0.86,-0.50,0.06
2493560010,-0.86,-0.50,0.06
2493562007,-0.86,-0.50,0.06
2493564013,-0.86,-0.50,0.06
2493566008,-0.86,-0.50,0.06
2493567996,-0.86,-0.50,0.07
2493569989,-0.86,-0.50,0.07
2493571992,-0.86,-0.50,0.07
2493573990,-0.86,-0.50,0.07
2493576090,-0.86,-0.50,0.07
2493578032,-0.86,-0.49,0.07
2493580031,-0.86,-0.49,0.07
2493581991,-0.86,-0.49,0.07
2493583990,-0.86,-0.49,0.07
2493585987,-0.86,-0.49,0.07
2493587989,-0.86,-0.50,0.07
2493589989,-0.86,-0.50,0.07
2493591986,-0.86,-0.50,0.07
2493593991,-0.86,-0.50,0.07
2493596029,-0.86,-0.50,0.07
2493598009,-0.86,-0.49,0.07
2493600016,-0.86,-0.49,0.07
2493602126,-0.86,-0.49,0.07
2493604014,-0.86,-0.49,0.07
2493606026,-0.86,-0.49,0.07
2493608031,-0.86,-0.50,0.06
2493609969,-0.86,-0.50,0.06
2493611966,-0.86,-0.50,0.06
2493613967,-0.86,-0.50,0.06
2493615968,-0.86,-0.50,0.06
2493617968,-0.86,-0.50,0.06
2493619967,-0.87,-0.49,0.06
2493622044,-0.87,-0.49,0.06
2493623967,-0.87,-0.49,0.06
2493626082,-0.87,-0.49,0.06
2493627980,-0.87,-0.49,0.06
2493629967,-0.87,-0.49,0.08
2493631966,-0.87,-0.49,0.08
2493633966,-0.87,-0.49,0.08
2493635966,-0.87,-0.49,0.08
2493637966,-0.87,-0.49,0.08
2493640002,-0.87,-0.49,0.07
2493642061,-0.87,-0.49,0.07
2493644019,-0.87,-0.49,0.07
2493646014,-0.87,-0.49,0.07
2493648009,-0.87,-0.49,0.07
2493650010,-0.86,-0.49,0.06
2493652129,-0.86,-0.49,0.06
2493654016,-0.86,-0.49,0.06
2493656010,-0.86,-0.49,0.06
2493658013,-0.86,-0.49,0.06
2493660013,-0.86,-0.49,0.06
2493661991,-0.86,-0.49,0.06
2493663986,-0.86,-0.49,0.06
2493665990,-0.86,-0.49,0.06
2493667991,-0.86,-0.49,0.06
2493669991,-0.86,-0.50,0.07
2493671991,-0.86,-0.50,0.07
2493673991,-0.86,-0.50,0.07
2493676090,-0.86,-0.50,0.07
2493677993,-0.86,-0.50,0.07
2493680031,-0.86,-0.49,0.08
2493682020,-0.86,-0.49,0.08
2493684020,-0.86,-0.49,0.08
2493686014,-0.86,-0.49,0.08
2493688008,-0.86,-0.49,0.08
2493690014,-0.87,-0.49,0.07
2493692014,-0.87,-0.49,0.07
2493694010,-0.87,-0.49,0.07
2493696018,-0.87,-0.49,0.07
2493697991,-0.87,-0.49,0.07
2493699992,-0.86,-0.49,0.08
2493702100,-0.86,-0.49,0.08
2493703992,-0.86,-0.49,0.08
2493705995,-0.86,-0.49,0.08
2493707986,-0.86,-0.49,0.08
2493709985,-0.86,-0.49,0.08
2493711985,-0.86,-0.49,0.08
2493713991,-0.86,-0.49,0.08
2493715989,-0.86,-0.49,0.08
2493717991,-0.86,-0.49,0.08
2493719987,-0.86,-0.49,0.08
2493721982,-0.86,-0.49,0.08
2493724019,-0.86,-0.49,0.08
2493726111,-0.86,-0.49,0.08
2493728033,-0.86,-0.49,0.08
2493729965,-0.86,-0.49,0.09
2493731964,-0.86,-0.49,0.09
2493733966,-0.86,-0.49,0.09
2493735966,-0.86,-0.49,0.09
2493737967,-0.86,-0.49,0.09
2493739968,-0.86,-0.49,0.08
2493741966,-0.86,-0.49,0.08
2493743969,-0.86,-0.49,0.08
2493746018,-0.86,-0.49,0.08
2493747966,-0.86,-0.49,0.08
2493749964,-0.86,-0.49,0.09
2493752081,-0.86,-0.49,0.09
2493753990,-0.86,-0.49,0.09
2493755962,-0.86,-0.49,0.09
2493757966,-0.86,-0.49,0.09
2493759965,-0.87,-0.49,0.10
2493761965,-0.87,-0.49,0.10
2493763965,-0.87,-0.49,0.10
2493765965,-0.87,-0.49,0.10
2493767964,-0.87,-0.49,0.10
2493769965,-0.87,-0.48,0.09
2493771963,-0.87,-0.48,0.09
2493790055,-0.86,-0.49,0.08
2493792016,-0.86,-0.49,0.08
2493794020,-0.86,-0.49,0.08
2493796019,-0.86,-0.49,0.08
2493798017,-0.86,-0.49,0.08
2493800016,-0.87,-0.48,0.09
2493802129,-0.87,-0.48,0.09
2493803994,-0.87,-0.48,0.09
2493805996,-0.87,-0.48,0.09
2493807987,-0.87,-0.48,0.09
2493809990,-0.87,-0.48,0.09
2493811987,-0.86,-0.49,0.09
2493813984,-0.86,-0.49,0.09
2493815986,-0.86,-0.49,0.09
2493817987,-0.86,-0.49,0.09
