timestamp,accX,accY,accZ
2301500049,-0.86,-0.53,-0.09
2301502106,-0.86,-0.53,-0.09
2301503986,-0.86,-0.53,-0.09
2301505989,-0.86,-0.53,-0.09
2301507991,-0.86,-0.53,-0.09
2301509990,-0.82,-0.51,-0.08
2301511987,-0.82,-0.51,-0.08
2301513991,-0.82,-0.51,-0.08
2301515989,-0.82,-0.51,-0.08
2301517986,-0.82,-0.51,-0.08
2301519991,-0.83,-0.52,-0.08
2301521985,-0.83,-0.52,-0.08
2301523984,-0.83,-0.52,-0.08
2301526063,-0.83,-0.52,-0.08
2301527994,-0.83,-0.52,-0.08
2301529986,-0.84,-0.53,-0.08
2301531991,-0.84,-0.53,-0.08
2301533990,-0.84,-0.53,-0.08
2301535987,-0.84,-0.53,-0.08
2301537991,-0.84,-0.53,-0.08
2301540049,-0.84,-0.53,-0.08
2301542030,-0.84,-0.53,-0.09
2301544012,-0.84,-0.53,-0.09
2301546010,-0.84,-0.53,-0.09
2301548009,-0.84,-0.53,-0.09
2301550012,-0.84,-0.53,-0.09
2301552114,-0.84,-0.53,-0.07
2301554006,-0.84,-0.53,-0.07
2301555991,-0.84,-0.53,-0.07
2301557992,-0.84,-0.53,-0.07
2301559991,-0.84,-0.53,-0.07
2301561987,-0.84,-0.54,-0.09
2301563989,-0.84,-0.54,-0.09
2301565991,-0.84,-0.54,-0.09
2301567992,-0.84,-0.54,-0.09
2301569990,-0.84,-0.54,-0.09
2301571991,-0.84,-0.52,-0.08
2301573991,-0.84,-0.52,-0.08
2301576086,-0.84,-0.52,-0.08
2301578014,-0.84,-0.52,-0.08
2301580019,-0.84,-0.52,-0.08
2301582006,-0.84,-0.52,-0.08
2301584006,-0.84,-0.52,-0.08
2301586009,-0.84,-0.52,-0.08
2301588008,-0.84,-0.52,-0.08
2301590008,-0.84,-0.52,-0.08
2301592005,-0.84,-0.54,-0.08
2301593991,-0.84,-0.54,-0.08
2301595997,-0.84,-0.54,-0.08
2301597996,-0.84,-0.54,-0.08
2301599989,-0.84,-0.54,-0.08
2301602098,-0.83,-0.54,-0.09
2301603985,-0.83,-0.54,-0.09
2301605987,-0.83,-0.54,-0.09
2301607984,-0.83,-0.54,-0.09
2301609991,-0.83,-0.54,-0.09
2301611986,-0.84,-0.56,-0.08
2301613989,-0.84,-0.56,-0.08
2301615987,-0.84,-0.56,-0.08
2301617984,-0.84,-0.56,-0.08
2301620020,-0.84,-0.56,-0.08
2301622083,-0.83,-0.56,-0.09
2301624009,-0.83,-0.56,-0.09
2301626113,-0.83,-0.56,-0.09
2301628051,-0.83,-0.56,-0.09
2301630016,-0.83,-0.56,-0.09
2301632114,-0.84,-0.54,-0.08
2301634046,-0.84,-0.54,-0.08
2301636010,-0.84,-0.54,-0.08
2301638007,-0.84,-0.54,-0.08
2301639985,-0.84,-0.54,-0.08
2301641990,-0.84,-0.54,-0.07
2301643991,-0.84,-0.54,-0.07
2301645991,-0.84,-0.54,-0.07
2301647992,-0.84,-0.54,-0.07
2301649990,-0.84,-0.54,-0.07
2301652109,-0.84,-0.55,-0.09
2301653992,-0.84,-0.55,-0.09
2301655991,-0.84,-0.55,-0.09
2301657987,-0.84,-0.55,-0.09
2301660023,-0.84,-0.55,-0.09
2301662011,-0.83,-0.56,-0.08
2301664010,-0.83,-0.56,-0.08
2301666014,-0.83,-0.56,-0.08
2301668009,-0.83,-0.56,-0.08
2301670014,-0.83,-0.56,-0.08
2301671999,-0.83,-0.55,-0.08
2301673991,-0.83,-0.55,-0.08
2301676089,-0.83,-0.55,-0.08
2301678015,-0.83,-0.55,-0.08
2301679986,-0.83,-0.55,-0.08
2301682052,-0.84,-0.55,-0.07
2301684063,-0.84,-0.55,-0.07
2301686020,-0.84,-0.55,-0.07
2301687983,-0.84,-0.55,-0.07
2301689997,-0.84,-0.55,-0.07
2301691986,-0.83,-0.55,-0.07
2301693989,-0.83,-0.55,-0.07
2301696001,-0.83,-0.55,-0.07
2301697996,-0.83,-0.55,-0.07
2301700031,-0.83,-0.55,-0.07
2301702127,-0.84,-0.55,-0.07
2301704013,-0.84,-0.55,-0.07
2301706014,-0.84,-0.55,-0.07
2301708016,-0.84,-0.55,-0.07
2301710013,-0.84,-0.55,-0.07
2301712007,-0.84,-0.55,-0.07
2301713991,-0.84,-0.55,-0.07
2301715991,-0.84,-0.55,-0.07
2301717984,-0.84,-0.55,-0.07
2301719990,-0.84,-0.55,-0.07
2301721990,-0.84,-0.55,-0.07
2301723991,-0.84,-0.55,-0.07
2301726085,-0.84,-0.55,-0.07
2301727996,-0.84,-0.55,-0.07
2301729994,-0.84,-0.55,-0.07
2301732117,-0.84,-0.54,-0.07
2301734022,-0.84,-0.54,-0.07
2301735997,-0.84,-0.54,-0.07
2301737990,-0.84,-0.54,-0.07
2301740034,-0.84,-0.54,-0.07
2301742014,-0.84,-0.54,-0.07
2301744015,-0.84,-0.54,-0.08
2301746016,-0.84,-0.54,-0.08
2301748010,-0.84,-0.54,-0.08
2301750015,-0.84,-0.54,-0.08
2301752120,-0.84,-0.54,-0.08
2301753992,-0.84,-0.53,-0.07
2301755989,-0.84,-0.53,-0.07
2301757991,-0.84,-0.53,-0.07
2301759987,-0.84,-0.53,-0.07
2301761991,-0.84,-0.53,-0.07
2301763991,-0.84,-0.55,-0.07
2301765987,-0.84,-0.55,-0.07
2301767991,-0.84,-0.55,-0.07
2301769987,-0.84,-0.55,-0.07
2301771990,-0.84,-0.55,-0.07
2301773987,-0.83,-0.55,-0.08
2301776066,-0.83,-0.55,-0.08
2301778070,-0.83,-0.55,-0.08
2301780053,-0.83,-0.55,-0.08
2301782020,-0.83,-0.55,-0.08
2301784058,-0.83,-0.55,-0.08
2301786012,-0.83,-0.55,-0.08
2301788013,-0.83,-0.55,-0.08
2301790012,-0.83,-0.55,-0.08
2301792009,-0.83,-0.55,-0.08
2301794013,-0.84,-0.55,-0.08
2301796001,-0.84,-0.55,-0.08
2301797998,-0.84,-0.55,-0.08
2301799985,-0.84,-0.55,-0.08
2301802107,-0.84,-0.55,-0.08
2301803989,-0.83,-0.54,-0.07
2301805985,-0.83,-0.54,-0.07
2301807984,-0.83,-0.54,-0.07
2301809986,-0.83,-0.54,-0.07
2301811985,-0.83,-0.54,-0.07
2301813984,-0.84,-0.55,-0.07
2301815985,-0.84,-0.55,-0.07
2301817987,-0.84,-0.55,-0.07
2301820025,-0.84,-0.55,-0.07
