timestamp,accX,accY,accZ
1743970049,-0.89,-0.47,0.02
1743971991,-0.89,-0.47,0.02
1743973991,-0.89,-0.47,0.02
1743976105,-0.89,-0.47,0.02
1743977996,-0.89,-0.48,0.02
1743979993,-0.89,-0.48,0.02
1743981989,-0.89,-0.48,0.02
1743983996,-0.89,-0.48,0.02
1743985987,-0.89,-0.48,0.02
1743987989,-0.87,-0.51,0.02
1743989991,-0.87,-0.51,0.02
1743991991,-0.87,-0.51,0.02
1743993994,-0.87,-0.51,0.02
1743995999,-0.87,-0.51,0.02
1743997987,-0.88,-0.46,0.02
1743999986,-0.88,-0.46,0.02
1744002066,-0.88,-0.46,0.02
1744003989,-0.88,-0.46,0.02
1744005986,-0.88,-0.46,0.02
1744007994,-0.88,-0.48,0.02
1744010046,-0.88,-0.48,0.02
1744012041,-0.88,-0.48,0.02
1744014017,-0.88,-0.48,0.02
1744016010,-0.88,-0.48,0.02
1744018010,-0.87,-0.48,0.02
1744020011,-0.87,-0.48,0.02
1744022010,-0.87,-0.48,0.02
1744024009,-0.87,-0.48,0.02
1744026105,-0.87,-0.48,0.02
1744027997,-0.88,-0.47,0.03
1744029991,-0.88,-0.47,0.03
1744031991,-0.88,-0.47,0.03
1744033991,-0.88,-0.47,0.03
1744036026,-0.88,-0.47,0.03
1744037991,-0.88,-0.48,0.02
1744039991,-0.88,-0.48,0.02
1744041987,-0.88,-0.48,0.02
1744043989,-0.88,-0.48,0.02
1744045994,-0.88,-0.48,0.02
1744047990,-0.87,-0.49,0.02
1744050024,-0.87,-0.49,0.02
1744052121,-0.87,-0.49,0.02
1744054012,-0.87,-0.49,0.02
1744056012,-0.87,-0.49,0.02
1744058011,-0.87,-0.48,0.03
1744060018,-0.87,-0.48,0.03
1744062010,-0.87,-0.48,0.03
1744064023,-0.87,-0.48,0.03
1744065992,-0.87,-0.48,0.03
1744067990,-0.88,-0.49,0.03
1744069990,-0.88,-0.49,0.03
1744071991,-0.88,-0.49,0.03
1744073989,-0.88,-0.49,0.03
1744076095,-0.88,-0.49,0.03
1744077995,-0.88,-0.48,0.03
1744079991,-0.88,-0.48,0.03
1744081994,-0.88,-0.48,0.03
1744083996,-0.88,-0.48,0.03
1744086006,-0.88,-0.48,0.03
1744088079,-0.87,-0.49,0.02
1744090043,-0.87,-0.49,0.02
1744092014,-0.87,-0.49,0.02
1744094017,-0.87,-0.49,0.02
1744096019,-0.87,-0.49,0.02
1744098017,-0.87,-0.49,0.03
1744100017,-0.87,-0.49,0.03
1744102128,-0.87,-0.49,0.03
1744104013,-0.87,-0.49,0.03
1744105987,-0.87,-0.49,0.03
1744107990,-0.88,-0.49,0.02
1744109995,-0.88,-0.49,0.02
1744111996,-0.88,-0.49,0.02
1744114028,-0.88,-0.49,0.02
1744115991,-0.88,-0.49,0.02
1744117990,-0.88,-0.48,0.03
1744119987,-0.88,-0.48,0.03
1744121987,-0.88,-0.48,0.03
1744123989,-0.88,-0.48,0.03
1744126096,-0.88,-0.48,0.03
1744127995,-0.88,-0.48,0.02
1744130034,-0.88,-0.48,0.02
1744132012,-0.88,-0.48,0.02
1744134047,-0.88,-0.48,0.02
1744136072,-0.88,-0.48,0.02
1744138052,-0.88,-0.48,0.02
1744140014,-0.88,-0.48,0.02
1744142016,-0.88,-0.48,0.02
1744144010,-0.88,-0.48,0.02
1744146017,-0.88,-0.48,0.02
1744147989,-0.88,-0.47,0.02
1744149986,-0.88,-0.47,0.02
