timestamp,accX,accY,accZ
1868431050,-0.85,-0.54,0.00
1868432995,-0.85,-0.53,0.01
1868434991,-0.85,-0.53,0.01
1868436985,-0.85,-0.53,0.01
1868438989,-0.85,-0.53,0.01
1868440987,-0.85,-0.53,0.01
1868442987,-0.86,-0.52,0.01
1868444990,-0.86,-0.52,0.01
1868446990,-0.86,-0.52,0.01
1868448991,-0.86,-0.52,0.01
1868451100,-0.86,-0.52,0.01
1868452996,-0.85,-0.52,0.01
1868454991,-0.85,-0.52,0.01
1868456987,-0.85,-0.52,0.01
1868458986,-0.85,-0.52,0.01
1868460990,-0.85,-0.52,0.01
1868462987,-0.85,-0.52,0.00
1868464986,-0.85,-0.52,0.00
1868466985,-0.85,-0.52,0.00
1868468991,-0.85,-0.52,0.00
1868471053,-0.85,-0.52,0.00
1868473028,-0.85,-0.52,0.00
1868475009,-0.85,-0.52,0.00
1868477114,-0.85,-0.52,0.00
1868479009,-0.85,-0.52,0.00
1868481009,-0.85,-0.52,0.00
1868483006,-0.85,-0.52,0.01
1868485003,-0.85,-0.52,0.01
1868486998,-0.85,-0.52,0.01
1868488990,-0.85,-0.52,0.01
1868490998,-0.85,-0.52,0.01
1868492987,-0.85,-0.52,0.01
1868494991,-0.85,-0.52,0.00
1868497001,-0.85,-0.52,0.00
1868498987,-0.85,-0.52,0.00
1868501093,-0.85,-0.52,0.00
1868502999,-0.85,-0.52,0.00
1868504987,-0.85,-0.52,0.01
1868506990,-0.85,-0.52,0.01
1868508987,-0.85,-0.52,0.01
1868511011,-0.85,-0.52,0.01
1868513012,-0.85,-0.52,0.01
1868515005,-0.85,-0.52,0.01
1868517045,-0.85,-0.52,0.01
1868519003,-0.85,-0.52,0.01
1868521005,-0.85,-0.52,0.01
1868523005,-0.85,-0.52,0.01
1868524992,-0.85,-0.52,0.01
1868527093,-0.85,-0.52,0.01
1868529038,-0.85,-0.52,0.01
1868531069,-0.85,-0.52,0.01
1868533027,-0.85,-0.52,0.01
1868534990,-0.86,-0.52,0.01
1868536992,-0.86,-0.52,0.01
1868538990,-0.86,-0.52,0.01
1868540986,-0.86,-0.52,0.01
1868542990,-0.86,-0.52,0.01
1868544986,-0.86,-0.52,0.01
1868546987,-0.86,-0.52,0.01
1868548986,-0.86,-0.52,0.01
1868551121,-0.86,-0.52,0.01
1868553017,-0.86,-0.52,0.01
1868555009,-0.85,-0.52,0.01
1868557011,-0.85,-0.52,0.01
1868559017,-0.85,-0.52,0.01
1868561009,-0.85,-0.52,0.01
1868563016,-0.85,-0.52,0.01
1868564993,-0.85,-0.52,0.01
1868566990,-0.85,-0.52,0.01
1868568991,-0.85,-0.52,0.01
1868570992,-0.85,-0.52,0.01
1868572986,-0.85,-0.52,0.01
1868574991,-0.85,-0.52,0.01
1868577086,-0.85,-0.52,0.01
1868578987,-0.85,-0.52,0.01
1868580991,-0.85,-0.52,0.01
1868582991,-0.85,-0.52,0.01
1868584995,-0.85,-0.52,0.00
1868586995,-0.85,-0.52,0.00
1868588989,-0.85,-0.52,0.00
1868591018,-0.85,-0.52,0.00
1868593014,-0.85,-0.52,0.00
1868595017,-0.84,-0.52,0.01
1868597010,-0.84,-0.52,0.01
1868599014,-0.84,-0.52,0.01
1868601109,-0.84,-0.52,0.01
1868602997,-0.84,-0.52,0.01
1868604992,-0.85,-0.53,0.01
1868606993,-0.85,-0.53,0.01
1868608991,-0.85,-0.53,0.01
1868610992,-0.85,-0.53,0.01
1868612992,-0.85,-0.53,0.01
1868614993,-0.85,-0.53,0.01
1868617027,-0.85,-0.53,0.01
1868618992,-0.85,-0.53,0.01
1868620991,-0.85,-0.53,0.01
1868622997,-0.85,-0.53,0.01
1868624987,-0.86,-0.52,0.00
1868627084,-0.86,-0.52,0.00
1868628998,-0.86,-0.52,0.00
1868631041,-0.86,-0.52,0.00
1868633069,-0.86,-0.52,0.00
1868635044,-0.85,-0.53,0.00
1868637017,-0.85,-0.53,0.00
1868639016,-0.85,-0.53,0.00
1868641010,-0.85,-0.53,0.00
1868643015,-0.85,-0.53,0.00
1868645013,-0.85,-0.54,0.00
1868647016,-0.85,-0.54,0.00
1868648991,-0.85,-0.54,0.00
1868651106,-0.85,-0.54,0.00
1868652995,-0.85,-0.54,0.00
1868654986,-0.84,-0.53,-0.00
1868656991,-0.84,-0.53,-0.00
1868658991,-0.84,-0.53,-0.00
1868660998,-0.84,-0.53,-0.00
1868662992,-0.84,-0.53,-0.00
1868664987,-0.84,-0.53,-0.00
1868666990,-0.84,-0.53,-0.00
1868668990,-0.84,-0.53,-0.00
1868671018,-0.84,-0.53,-0.00
1868673015,-0.84,-0.53,-0.00
1868675016,-0.84,-0.53,-0.00
1868677113,-0.85,-0.54,0.00
1868679011,-0.85,-0.54,0.00
1868681016,-0.85,-0.54,0.00
1868683011,-0.85,-0.54,0.00
1868684994,-0.85,-0.54,0.00
1868686997,-0.84,-0.53,-0.00
1868688990,-0.84,-0.53,-0.00
1868690989,-0.84,-0.53,-0.00
1868692993,-0.84,-0.53,-0.00
1868694999,-0.84,-0.53,-0.00
1868696986,-0.84,-0.54,0.00
1868698991,-0.84,-0.54,0.00
1868701092,-0.84,-0.54,0.00
1868702997,-0.84,-0.54,0.00
1868704992,-0.84,-0.54,0.00
1868706989,-0.85,-0.53,0.00
1868708991,-0.85,-0.53,0.00
1868711024,-0.85,-0.53,0.00
1868713014,-0.85,-0.53,0.00
1868715013,-0.85,-0.53,0.00
1868717049,-0.84,-0.53,0.01
1868719048,-0.84,-0.53,0.01
1868721047,-0.84,-0.53,0.01
1868723068,-0.84,-0.53,0.01
1868725017,-0.84,-0.53,0.01
1868727138,-0.85,-0.53,0.00
